,Member_number,Date,itemDescription,Sales,Year
1674,1574,2014-01-15,flour,4.5600000000000005,2014
1675,1574,2014-04-03,newspapers,3.0,2014
1676,1574,2014-04-25,margarine,4.52,2014
1677,1574,2014-02-28,roll products ,3.0,2014
1678,1574,2014-06-17,pastry,16.95,2014
1679,1379,2015-05-18,pork,5.58,2015
1680,1379,2015-07-07,other vegetables,32.2,2015
1681,1379,2015-07-13,popcorn,12.0,2015
1682,1379,2015-01-07,other vegetables,32.2,2015
1683,1379,2015-06-02,chicken,30.24,2015
1684,1379,2015-04-17,pastry,13.56,2015
1685,1379,2014-02-07,whole milk,8.64,2014
1686,1379,2014-09-21,bottled water,1.26,2014
1687,1379,2014-02-27,photo/film,11.46,2014
1688,1379,2014-11-06,meat,20.0,2014
1689,1379,2014-04-06,whole milk,4.32,2014
1690,1379,2015-07-13,domestic eggs,11.05,2015
1691,1379,2015-05-18,dishes,74.89999999999999,2015
1692,1379,2015-07-07,herbs,21.0,2015
1693,1379,2015-07-13,canned beer,5.7,2015
1694,1379,2015-01-07,pip fruit,6.4,2015
1695,1379,2015-06-02,onions,5.02,2015
1696,1379,2015-04-17,cream cheese ,5.0,2015
1697,1379,2014-02-07,root vegetables,8.97,2014
1698,1379,2014-09-21,rolls/buns,3.6,2014
1699,1379,2014-02-27,fruit/vegetable juice,4.42,2014
1700,1379,2014-11-06,oil,9.9,2014
1701,1379,2014-04-06,margarine,13.56,2014
1702,1379,2015-07-13,butter milk,14.64,2015
1703,1379,2015-01-07,chocolate,15.27,2015
1704,1379,2014-11-06,candles,7.96,2014
1705,1379,2015-06-02,white bread,7.5,2015
1706,1379,2014-11-06,female sanitary products,11.5,2014
1707,1929,2015-02-05,chicken,30.24,2015
1708,1929,2015-10-07,rolls/buns,2.4,2015
1709,1929,2015-10-07,bottled water,1.26,2015
1710,1929,2015-10-07,other vegetables,32.2,2015
1711,1929,2015-10-07,finished products,5.33,2015
1712,1929,2014-10-11,berries,13.82,2014
1713,1929,2014-04-14,rolls/buns,2.4,2014
1714,1929,2014-11-15,butter,19.08,2014
1715,1929,2014-02-14,curd,10.5,2014
1716,1929,2014-03-02,pasta,8.399999999999999,2014
1717,1929,2015-02-05,soda,29.4,2015
1718,1929,2015-10-07,other vegetables,9.2,2015
1719,1929,2015-10-07,butter,19.08,2015
1720,1929,2015-10-07,yogurt,2.3,2015
1721,1929,2015-10-07,rolls/buns,3.6,2015
1722,1929,2014-10-11,pastry,16.95,2014
1723,1929,2014-04-14,yogurt,13.8,2014
1724,1929,2014-11-15,candy,4.4,2014
1725,1929,2014-02-14,soda,21.0,2014
1726,1929,2014-03-02,newspapers,7.0,2014
1727,1929,2015-10-07,citrus fruit,11.2,2015
1728,2517,2015-04-07,pip fruit,7.68,2015
1729,2517,2015-01-28,root vegetables,8.97,2015
1730,2517,2015-01-28,sausage,31.29,2015
1731,2517,2015-03-22,napkins,3.28,2015
1732,2517,2015-12-12,tropical fruit,6.36,2015
1733,2517,2015-09-29,other vegetables,9.2,2015
1734,2517,2015-03-20,beef,34.68,2015
1735,2517,2015-03-22,tropical fruit,4.7700000000000005,2015
1736,2517,2014-12-05,citrus fruit,4.800000000000001,2014
1737,2517,2014-02-26,whipped/sour cream,3.8,2014
1738,2517,2014-04-17,newspapers,2.0,2014
1739,2517,2015-04-07,UHT-milk,48.0,2015
1740,2517,2015-01-28,cream cheese ,2.0,2015
1741,2517,2015-01-28,yogurt,4.6,2015
1742,2517,2015-03-22,yogurt,9.2,2015
1743,2517,2015-12-12,syrup,1.14,2015
1744,2517,2015-09-29,salt,6.6000000000000005,2015
1745,2517,2015-03-20,domestic eggs,2.21,2015
1746,2517,2015-03-22,sugar,1.6,2015
1747,2517,2014-12-05,spread cheese,25.0,2014
1748,2517,2014-02-26,soft cheese,5.99,2014
1749,2517,2014-04-17,flour,7.6,2014
1750,2517,2014-04-17,frozen fish,16.8,2014
1751,2517,2015-01-28,detergent,1.32,2015
1752,2517,2015-12-12,whole milk,4.32,2015
1753,2517,2015-09-29,other vegetables,18.4,2015
1754,2517,2014-04-17,cream cheese ,2.0,2014
1755,2918,2015-10-08,whole milk,21.6,2015
1756,2918,2015-03-16,red/blush wine,31.2,2015
1757,2918,2015-04-11,grapes,7.32,2015
1758,2918,2015-08-04,ham,13.6,2015
1759,2918,2015-11-12,bottled water,6.3,2015
1760,2918,2015-11-10,bottled beer,40.0,2015
1761,2918,2015-07-19,sausage,31.29,2015
1762,2918,2015-11-10,rolls/buns,1.2,2015
1763,2918,2015-10-08,ham,16.32,2015
1764,2918,2015-03-16,pork,2.79,2015
1765,2918,2015-04-11,bottled water,1.26,2015
1766,2918,2015-08-04,other vegetables,32.2,2015
1767,2918,2015-11-12,pip fruit,7.68,2015
1768,2918,2015-11-10,ice cream,28.5,2015
1769,2918,2015-07-19,bathroom cleaner,25.8,2015
1770,2918,2015-11-10,pastry,13.56,2015
1771,2918,2014-05-27,rolls/buns,2.4,2014
1772,2918,2015-11-12,frozen vegetables,13.62,2015
1773,2918,2015-04-11,napkins,9.84,2015
1774,2918,2015-08-04,napkins,13.12,2015
1775,2918,2014-05-27,waffles,2.4,2014
1776,1780,2015-10-13,canned fish,5.6,2015
1777,1780,2015-12-07,pip fruit,2.56,2015
1778,1780,2015-09-21,sausage,17.88,2015
1779,1780,2015-08-27,dessert,2.92,2015
1780,1780,2015-12-07,curd,4.2,2015
1781,1780,2015-12-07,specialty bar,37.0,2015
1782,1780,2015-12-07,beverages,6.18,2015
1783,1780,2015-08-27,sausage,31.29,2015
1784,1780,2015-12-07,sausage,26.82,2015
1785,1780,2014-07-10,sugar,11.2,2014
1786,1780,2015-10-13,canned fish,11.2,2015
1787,1780,2015-12-07,soft cheese,5.99,2015
1788,1780,2015-09-21,yogurt,9.2,2015
1789,1780,2015-08-27,whole milk,25.92,2015
1790,1780,2015-12-07,rolls/buns,2.4,2015
1791,1780,2015-12-07,yogurt,4.6,2015
1792,1780,2015-12-07,other vegetables,32.2,2015
1793,1780,2015-08-27,oil,9.9,2015
1794,1780,2015-12-07,curd,2.1,2015
1795,1780,2014-07-10,whole milk,4.32,2014
1796,1780,2015-12-07,newspapers,1.0,2015
1797,1566,2015-04-30,grapes,4.88,2015
1798,1566,2015-05-06,yogurt,13.8,2015
1799,1566,2015-11-19,tropical fruit,7.95,2015
1800,1566,2015-02-24,whole milk,25.92,2015
1801,1566,2014-01-24,citrus fruit,11.2,2014
1802,1566,2014-03-06,citrus fruit,3.2,2014
1803,1566,2014-01-30,tropical fruit,4.7700000000000005,2014
1804,1566,2014-05-11,berries,27.64,2014
1805,1566,2014-06-28,other vegetables,32.2,2014
1806,1566,2015-04-30,ketchup,4.9,2015
1807,1566,2015-05-06,whole milk,4.32,2015
1808,1566,2015-11-19,bottled beer,70.0,2015
1809,1566,2015-02-24,soda,8.4,2015
1810,1566,2014-01-24,salt,2.2,2014
1811,1566,2014-03-06,dessert,8.76,2014
1812,1566,2014-01-30,waffles,2.4,2014
1813,1566,2014-05-11,frozen meals,8.0,2014
1814,1566,2014-06-28,curd,6.300000000000001,2014
1815,1566,2014-01-30,bottled beer,60.0,2014
1816,1566,2014-03-06,newspapers,6.0,2014
1817,1566,2015-05-06,shopping bags,59.5,2015
1818,2344,2015-12-17,ice cream,4.75,2015
1819,2344,2015-04-14,pip fruit,2.56,2015
1820,2344,2015-02-14,canned beer,8.55,2015
1821,2344,2015-04-19,ham,19.040000000000003,2015
1822,2344,2015-04-14,onions,2.51,2015
1823,2344,2015-04-14,frozen fish,8.4,2015
1824,2344,2015-04-14,meat,20.0,2015
1825,2344,2014-11-20,bottled beer,70.0,2014
1826,2344,2014-02-22,rolls/buns,8.4,2014
1827,2344,2015-04-19,cream cheese ,4.0,2015
1828,2344,2015-12-17,yogurt,2.3,2015
1829,2344,2015-04-14,semi-finished bread,5.0,2015
1830,2344,2015-02-14,root vegetables,5.98,2015
1831,2344,2015-04-19,other vegetables,27.6,2015
1832,2344,2015-04-14,root vegetables,17.94,2015
1833,2344,2015-04-14,bottled water,8.82,2015
1834,2344,2015-04-14,whipped/sour cream,9.5,2015
1835,2344,2014-11-20,frozen meals,28.0,2014
1836,2344,2014-02-22,napkins,6.56,2014
1837,2344,2015-04-19,oil,23.1,2015
1838,2344,2014-02-22,newspapers,6.0,2014
1839,2344,2014-11-20,whole milk,17.28,2014
1840,2344,2015-02-14,soda,21.0,2015
1841,2344,2014-11-20,root vegetables,2.99,2014
1842,2344,2015-04-19,candy,13.2,2015
1843,2868,2015-03-20,pork,8.370000000000001,2015
1844,2868,2015-07-18,waffles,6.0,2015
1845,2868,2015-04-12,beef,5.78,2015
1846,2868,2015-09-01,salt,15.400000000000002,2015
1847,2868,2015-07-18,pip fruit,5.12,2015
1848,2868,2014-04-22,soda,8.4,2014
1849,2868,2014-06-15,citrus fruit,1.6,2014
1850,2868,2014-04-03,pastry,6.78,2014
1851,2868,2015-03-20,hamburger meat,4.9,2015
1852,2868,2015-07-18,whole milk,17.28,2015
1853,2868,2015-04-12,yogurt,13.8,2015
1854,2868,2015-09-01,semi-finished bread,17.5,2015
1855,2868,2015-07-18,beef,40.46,2015
1856,2868,2014-04-22,other vegetables,23.0,2014
1857,2868,2014-06-15,pickled vegetables,8.82,2014
1858,2868,2014-04-03,oil,23.1,2014
1859,2868,2014-02-04,soda,8.4,2014
1860,2868,2014-04-22,chocolate,10.18,2014
1861,2868,2015-07-18,yogurt,11.5,2015
1862,2868,2014-02-04,salty snack,3.0,2014
1863,2868,2014-04-03,potato products,4.75,2014
1864,3289,2015-01-03,tropical fruit,7.95,2015
1865,3289,2015-09-08,tropical fruit,6.36,2015
1866,3289,2015-12-26,chicken,21.6,2015
1867,3289,2015-03-31,yogurt,6.9,2015
1868,3289,2015-02-05,frankfurter,36.54,2015
1869,3289,2015-03-15,specialty chocolate,3.6,2015
1870,3289,2015-09-08,root vegetables,5.98,2015
1871,3289,2014-02-02,hard cheese,35.400000000000006,2014
1872,3289,2014-03-21,margarine,9.04,2014
1873,3289,2015-02-05,curd,12.6,2015
1874,3289,2015-03-15,yogurt,16.099999999999998,2015
1875,3289,2015-01-03,soft cheese,41.93,2015
1876,3289,2015-09-08,candy,2.2,2015
1877,3289,2015-12-26,curd,12.6,2015
1878,3289,2015-03-31,tropical fruit,7.95,2015
1879,3289,2015-02-05,beef,40.46,2015
1880,3289,2015-03-15,rolls/buns,7.199999999999999,2015
1881,3289,2015-09-08,yogurt,2.3,2015
1882,3289,2014-02-02,sugar,6.4,2014
1883,3289,2014-03-21,margarine,4.52,2014
1884,3289,2015-02-05,whipped/sour cream,9.5,2015
1885,3289,2015-03-15,misc. beverages,11.0,2015
1886,3289,2014-01-24,other vegetables,23.0,2014
1887,3289,2014-09-27,chocolate,30.54,2014
1888,3289,2014-03-21,white bread,9.0,2014
1889,3289,2015-09-08,rolls/buns,4.8,2015
1890,3289,2014-03-21,fruit/vegetable juice,13.26,2014
1891,3289,2014-01-24,domestic eggs,2.21,2014
1892,3289,2014-09-27,rolls/buns,1.2,2014
1893,3465,2015-01-11,bottled water,5.04,2015
1894,3465,2015-07-30,sausage,17.88,2015
1895,3465,2015-01-15,chicken,25.92,2015
1896,3465,2015-04-16,butter milk,7.32,2015
1897,3465,2015-06-14,coffee,8.100000000000001,2015
1898,3465,2014-02-19,canned fish,39.2,2014
1899,3465,2014-09-30,tropical fruit,6.36,2014
1900,3465,2014-01-27,condensed milk,16.799999999999997,2014
1901,3465,2014-04-21,fruit/vegetable juice,15.47,2014
1902,3465,2015-01-11,soda,12.6,2015
1903,3465,2015-07-30,other vegetables,32.2,2015
1904,3465,2015-01-15,frozen vegetables,13.62,2015
1905,3465,2015-04-16,white wine,28.0,2015
1906,3465,2015-06-14,berries,13.82,2015
1907,3465,2014-02-19,yogurt,2.3,2014
1908,3465,2014-09-30,whipped/sour cream,13.3,2014
1909,3465,2014-01-27,shopping bags,35.7,2014
1910,3465,2014-04-21,dessert,2.92,2014
1911,3465,2015-06-14,pickled vegetables,1.26,2015
1912,3465,2015-01-15,candles,11.94,2015
1913,3465,2014-01-27,long life bakery product,46.2,2014
1914,3465,2014-02-19,napkins,9.84,2014
1915,2511,2015-07-14,specialty chocolate,3.6,2015
1916,2511,2015-08-07,other vegetables,13.8,2015
1917,2511,2015-03-16,hamburger meat,14.7,2015
1918,2511,2014-10-11,sugar,9.6,2014
1919,2511,2014-06-18,whole milk,25.92,2014
1920,2511,2014-04-10,soda,12.6,2014
1921,2511,2014-12-07,pip fruit,3.84,2014
1922,2511,2014-02-24,whole milk,30.24,2014
1923,2511,2015-07-14,cat food,22.0,2015
1924,2511,2015-08-07,bottled water,5.04,2015
1925,2511,2015-03-16,whole milk,30.24,2015
1926,2511,2014-10-11,bottled beer,30.0,2014
1927,2511,2014-06-18,turkey,40.0,2014
1928,2511,2014-04-10,artif. sweetener,3.2,2014
1929,2511,2014-12-07,shopping bags,71.4,2014
1930,2511,2014-02-24,other vegetables,13.8,2014
1931,2511,2014-04-10,cocoa drinks,84.0,2014
1932,2511,2014-10-11,packaged fruit/vegetables,7.32,2014
1933,2511,2014-10-11,bottled water,7.56,2014
1934,2511,2014-04-10,bottled water,2.52,2014
1935,2511,2014-06-18,long life bakery product,7.7,2014
1936,3050,2015-07-04,yogurt,9.2,2015
1937,3050,2015-11-03,pip fruit,1.28,2015
1938,3050,2015-12-15,hard cheese,11.8,2015
1939,3050,2015-06-21,frankfurter,10.44,2015
1940,3050,2015-10-08,whole milk,4.32,2015
1941,3050,2015-10-20,other vegetables,32.2,2015
1942,3050,2015-06-05,chicken,17.28,2015
1943,3050,2015-11-03,pork,11.16,2015
1944,3050,2015-11-03,sausage,8.94,2015
1945,3050,2015-12-15,other vegetables,27.6,2015
1946,3050,2015-10-20,sausage,13.41,2015
1947,3050,2015-06-05,beef,5.78,2015
1948,3050,2015-11-03,dessert,2.92,2015
1949,3050,2014-03-05,dessert,1.46,2014
1950,3050,2014-11-11,butter,12.72,2014
1951,3050,2015-07-04,whole milk,21.6,2015
1952,3050,2015-11-03,grapes,2.44,2015
1953,3050,2015-12-15,whole milk,30.24,2015
1954,3050,2015-06-21,bottled water,8.82,2015
1955,3050,2015-10-08,chocolate,15.27,2015
1956,3050,2015-10-20,sliced cheese,14.24,2015
1957,3050,2015-06-05,white bread,4.5,2015
1958,3050,2015-11-03,soda,12.6,2015
1959,3050,2015-11-03,dessert,4.38,2015
1960,3050,2015-12-15,zwieback,25.0,2015
1961,3050,2015-10-20,rolls/buns,7.199999999999999,2015
1962,3050,2015-06-05,semi-finished bread,10.0,2015
1963,3050,2015-11-03,yogurt,6.9,2015
1964,3050,2014-03-05,root vegetables,2.99,2014
1965,3050,2014-11-11,waffles,3.6,2014
1966,3050,2015-10-08,roll products ,2.0,2015
1967,3050,2015-11-03,whole milk,30.24,2015
1968,3050,2015-06-21,pickled vegetables,6.3,2015
1969,4695,2015-09-09,pork,13.95,2015
1970,4695,2015-05-01,root vegetables,20.93,2015
1971,4695,2015-10-13,tropical fruit,6.36,2015
1972,4695,2015-03-10,pet care,25.0,2015
1973,4695,2015-07-22,yogurt,9.2,2015
1974,4695,2015-05-01,yogurt,11.5,2015
1975,4695,2014-12-22,beef,11.56,2014
1976,4695,2014-09-26,pork,5.58,2014
1977,4695,2014-11-05,other vegetables,9.2,2014
1978,4695,2014-10-17,rolls/buns,3.6,2014
1979,4695,2015-10-13,brandy,68.0,2015
1980,4695,2015-09-09,canned beer,11.4,2015
1981,4695,2015-05-01,soda,8.4,2015
1982,4695,2015-10-13,whole milk,21.6,2015
1983,4695,2015-03-10,beef,34.68,2015
1984,4695,2015-07-22,margarine,4.52,2015
1985,4695,2015-05-01,shopping bags,35.7,2015
1986,4695,2014-12-22,butter,19.08,2014
1987,4695,2014-09-26,beverages,2.06,2014
1988,4695,2014-11-05,soda,8.4,2014
1989,4695,2014-10-17,domestic eggs,13.26,2014
1990,4695,2015-10-13,canned fish,28.0,2015
1991,4695,2015-07-22,newspapers,7.0,2015
1992,4695,2014-09-26,frozen fish,4.2,2014
1993,4695,2015-05-01,oil,9.9,2015
1994,4695,2015-05-01,shopping bags,23.8,2015
1995,2625,2015-03-10,chicken,25.92,2015
1996,2625,2015-08-04,margarine,9.04,2015
1997,2625,2015-11-18,other vegetables,32.2,2015
1998,2625,2015-03-22,citrus fruit,8.0,2015
1999,2625,2015-06-03,bottled beer,60.0,2015
2000,2625,2015-02-18,chicken,25.92,2015
2001,2625,2015-08-04,sausage,22.35,2015
2002,2625,2015-08-04,sausage,17.88,2015
2003,2625,2015-06-03,chicken,8.64,2015
2004,2625,2015-08-04,pork,5.58,2015
2005,2625,2014-12-14,pork,5.58,2014
2006,2625,2014-07-21,whole milk,12.96,2014
2007,2625,2014-06-09,brown bread,9.6,2014
2008,2625,2014-09-24,pork,13.95,2014
2009,2625,2015-03-10,rolls/buns,7.199999999999999,2015
2010,2625,2015-08-04,citrus fruit,11.2,2015
2011,2625,2015-11-18,specialty bar,74.0,2015
2012,2625,2015-03-22,shopping bags,23.8,2015
2013,2625,2015-06-03,baking powder,39.45,2015
2014,2625,2015-02-18,whole milk,8.64,2015
2015,2625,2015-08-04,yogurt,2.3,2015
2016,2625,2015-08-04,frozen meals,24.0,2015
2017,2625,2015-06-03,curd,10.5,2015
2018,2625,2015-08-04,other vegetables,18.4,2015
2019,2625,2014-12-14,specialty chocolate,1.8,2014
2020,2625,2014-07-21,bottled water,2.52,2014
2021,2625,2014-06-09,yogurt,11.5,2014
2022,2625,2014-09-24,whole milk,4.32,2014
2023,2625,2015-02-18,newspapers,5.0,2015
2024,2625,2015-11-18,long life bakery product,7.7,2015
2025,2625,2015-03-22,cream cheese ,5.0,2015
2026,2492,2015-10-04,frankfurter,15.66,2015
2027,2492,2015-06-18,other vegetables,18.4,2015
2028,2492,2015-01-11,yogurt,13.8,2015
2029,2492,2015-01-11,ham,10.88,2015
2030,2492,2015-10-11,root vegetables,14.95,2015
2031,2492,2015-11-05,beef,23.12,2015
2032,2492,2014-03-14,soft cheese,23.96,2014
2033,2492,2015-01-11,other vegetables,27.6,2015
2034,2492,2015-10-04,frozen vegetables,13.62,2015
2035,2492,2015-06-18,root vegetables,11.96,2015
2036,2492,2015-01-11,soda,8.4,2015
2037,2492,2015-01-11,other vegetables,4.6,2015
2038,2492,2015-10-11,whole milk,25.92,2015
2039,2492,2015-11-05,other vegetables,23.0,2015
2040,2492,2014-03-14,butter milk,14.64,2014
2041,2492,2015-01-11,newspapers,3.0,2015
2042,2492,2014-10-03,instant coffee,40.0,2014
2043,2492,2015-01-11,nut snack,14.0,2015
2044,2492,2015-01-11,canned beer,5.7,2015
2045,2492,2014-10-03,candles,7.96,2014
2046,2492,2014-03-14,shopping bags,59.5,2014
2047,3835,2015-11-05,whole milk,12.96,2015
2048,3835,2015-06-01,tropical fruit,6.36,2015
2049,3835,2015-09-16,yogurt,16.099999999999998,2015
2050,3835,2015-06-01,tropical fruit,7.95,2015
2051,3835,2014-03-02,soda,25.200000000000003,2014
2052,3835,2014-10-15,fruit/vegetable juice,11.05,2014
2053,3835,2014-04-25,soda,16.8,2014
2054,3835,2015-09-16,whole milk,4.32,2015
2055,3835,2015-11-05,bottled water,5.04,2015
2056,3835,2015-06-01,soda,29.4,2015
2057,3835,2015-09-16,pickled vegetables,7.56,2015
2058,3835,2015-06-01,salty snack,9.0,2015
2059,3835,2014-03-02,dessert,8.76,2014
2060,3835,2014-10-15,bottled beer,20.0,2014
2061,3835,2014-04-25,seasonal products,12.0,2014
2062,3835,2015-09-16,long life bakery product,46.2,2015
2063,3835,2014-08-05,pastry,16.95,2014
2064,3835,2014-03-02,dishes,10.7,2014
2065,3835,2014-03-02,sugar,1.6,2014
2066,3835,2015-09-16,mustard,8.4,2015
2067,3835,2014-08-05,misc. beverages,33.0,2014
2068,4251,2015-12-21,soda,25.200000000000003,2015
2069,4251,2015-03-10,berries,27.64,2015
2070,4251,2015-01-17,pork,13.95,2015
2071,4251,2015-03-10,tropical fruit,9.54,2015
2072,4251,2015-03-10,tropical fruit,3.18,2015
2073,4251,2015-03-10,shopping bags,59.5,2015
2074,4251,2014-11-14,whole milk,8.64,2014
2075,4251,2014-02-07,ham,13.6,2014
2076,4251,2014-01-07,root vegetables,17.94,2014
2077,4251,2015-12-21,root vegetables,17.94,2015
2078,4251,2015-03-10,sweet spreads,69.93,2015
2079,4251,2015-01-17,pastry,20.34,2015
2080,4251,2015-03-10,yogurt,9.2,2015
2081,4251,2015-03-10,yogurt,11.5,2015
2082,4251,2015-03-10,sweet spreads,49.95,2015
2083,4251,2014-11-14,candy,4.4,2014
2084,4251,2014-02-07,whole milk,30.24,2014
2085,4251,2014-01-07,ice cream,9.5,2014
2086,4251,2014-11-14,domestic eggs,4.42,2014
2087,4251,2015-03-10,soups,5.22,2015
2088,4251,2014-11-14,white wine,56.0,2014
2089,4251,2014-01-07,rolls/buns,8.4,2014
2090,1793,2015-09-24,ice cream,28.5,2015
2091,1793,2015-09-21,long life bakery product,46.2,2015
2092,1793,2015-05-19,canned beer,14.25,2015
2093,1793,2015-04-12,misc. beverages,33.0,2015
2094,1793,2015-03-07,beef,28.9,2015
2095,1793,2015-10-22,other vegetables,9.2,2015
2096,1793,2015-03-07,chicken,8.64,2015
2097,1793,2015-05-19,male cosmetics,40.0,2015
2098,1793,2014-08-25,beef,28.9,2014
2099,1793,2014-10-27,brown bread,3.2,2014
2100,1793,2014-12-14,frozen vegetables,15.89,2014
2101,1793,2014-09-30,pip fruit,6.4,2014
2102,1793,2015-09-24,rolls/buns,2.4,2015
2103,1793,2015-09-21,rolls/buns,8.4,2015
2104,1793,2015-05-19,white wine,84.0,2015
2105,1793,2015-04-12,berries,27.64,2015
2106,1793,2015-03-07,newspapers,3.0,2015
2107,1793,2015-10-22,frozen meals,8.0,2015
2108,1793,2015-03-07,organic products,27.93,2015
2109,1793,2015-05-19,ice cream,14.25,2015
2110,1793,2014-08-25,hard cheese,5.9,2014
2111,1793,2014-10-27,other vegetables,32.2,2014
2112,1793,2014-12-14,frozen vegetables,11.35,2014
2113,1793,2014-09-30,chocolate,20.36,2014
2114,1793,2015-03-07,chocolate,10.18,2015
2115,4495,2015-06-03,citrus fruit,1.6,2015
2116,4495,2015-06-20,coffee,16.200000000000003,2015
2117,4495,2015-08-04,frankfurter,15.66,2015
2118,4495,2015-08-04,rubbing alcohol,15.92,2015
2119,4495,2015-08-24,other vegetables,4.6,2015
2120,4495,2015-12-16,sausage,4.47,2015
2121,4495,2014-10-23,whole milk,12.96,2014
2122,4495,2014-05-25,long life bakery product,38.5,2014
2123,4495,2015-06-20,sliced cheese,7.12,2015
2124,4495,2015-08-04,sparkling wine,111.6,2015
2125,4495,2015-06-03,waffles,4.8,2015
2126,4495,2015-06-20,whipped/sour cream,11.4,2015
2127,4495,2015-08-04,other vegetables,18.4,2015
2128,4495,2015-08-04,domestic eggs,8.84,2015
2129,4495,2015-08-24,domestic eggs,13.26,2015
2130,4495,2015-12-16,beef,34.68,2015
2131,4495,2014-10-23,hamburger meat,29.4,2014
2132,4495,2014-05-25,pip fruit,8.96,2014
2133,4495,2015-06-20,butter milk,7.32,2015
2134,4495,2015-08-04,white bread,9.0,2015
2135,4495,2015-08-04,yogurt,6.9,2015
2136,4495,2015-08-04,soda,12.6,2015
2137,4495,2014-05-25,oil,3.3,2014
2138,1878,2015-11-27,citrus fruit,4.800000000000001,2015
2139,1878,2015-02-22,brown bread,6.4,2015
2140,1878,2015-10-17,sausage,17.88,2015
2141,1878,2015-10-01,sausage,26.82,2015
2142,1878,2014-07-09,curd,2.1,2014
2143,1878,2014-09-01,chicken,4.32,2014
2144,1878,2014-09-06,rolls/buns,7.199999999999999,2014
2145,1878,2014-02-01,root vegetables,11.96,2014
2146,1878,2014-08-22,shopping bags,23.8,2014
2147,1878,2015-11-27,whole milk,25.92,2015
2148,1878,2015-02-22,yogurt,11.5,2015
2149,1878,2015-10-17,onions,15.06,2015
2150,1878,2015-10-01,soda,21.0,2015
2151,1878,2014-07-09,UHT-milk,16.0,2014
2152,1878,2014-09-01,liquor,23.8,2014
2153,1878,2014-09-06,canned beer,14.25,2014
2154,1878,2014-02-01,dessert,10.22,2014
2155,1878,2014-08-22,soda,25.200000000000003,2014
2156,1878,2015-10-01,candy,11.0,2015
2157,1878,2014-08-22,soups,6.96,2014
2158,1878,2015-10-17,misc. beverages,38.5,2015
2159,3251,2015-10-09,soda,21.0,2015
2160,3251,2015-12-26,frankfurter,5.22,2015
2161,3251,2015-09-11,salt,13.2,2015
2162,3251,2015-05-07,beef,23.12,2015
2163,3251,2015-09-11,yogurt,13.8,2015
2164,3251,2014-10-20,soda,12.6,2014
2165,3251,2014-05-11,beef,28.9,2014
2166,3251,2014-06-26,whole milk,30.24,2014
2167,3251,2015-05-07,butter,6.36,2015
2168,3251,2015-10-09,other vegetables,18.4,2015
2169,3251,2015-12-26,rolls/buns,1.2,2015
2170,3251,2015-09-11,rolls/buns,6.0,2015
2171,3251,2015-05-07,chocolate,10.18,2015
2172,3251,2015-09-11,whole milk,25.92,2015
2173,3251,2014-10-20,shopping bags,23.8,2014
2174,3251,2014-05-11,rolls/buns,1.2,2014
2175,3251,2014-06-26,soda,25.200000000000003,2014
2176,3251,2015-05-07,frozen meals,20.0,2015
2177,3251,2014-10-20,napkins,19.68,2014
2178,3251,2015-05-07,napkins,13.12,2015
2179,3251,2015-05-07,margarine,13.56,2015
2180,3761,2015-06-08,citrus fruit,9.6,2015
2181,3761,2015-09-26,cat food,22.0,2015
2182,3761,2015-03-30,beef,5.78,2015
2183,3761,2015-09-26,bottled beer,50.0,2015
2184,3761,2015-09-26,beef,5.78,2015
2185,3761,2014-01-03,meat,20.0,2014
2186,3761,2014-12-02,tropical fruit,7.95,2014
2187,3761,2014-07-08,soft cheese,11.98,2014
2188,3761,2014-12-09,snack products,10.0,2014
2189,3761,2014-12-25,whole milk,30.24,2014
2190,3761,2015-06-08,beverages,1.03,2015
2191,3761,2015-09-26,brown bread,3.2,2015
2192,3761,2015-03-30,other vegetables,18.4,2015
2193,3761,2015-09-26,margarine,9.04,2015
2194,3761,2015-09-26,rolls/buns,8.4,2015
2195,3761,2014-01-03,domestic eggs,6.63,2014
2196,3761,2014-12-02,grapes,14.64,2014
2197,3761,2014-07-08,whipped/sour cream,1.9,2014
2198,3761,2014-12-09,liquor (appetizer),60.0,2014
2199,3761,2014-12-25,long life bakery product,23.1,2014
2200,3761,2014-12-02,sugar,9.6,2014
2201,2960,2015-06-21,citrus fruit,3.2,2015
2202,2960,2015-08-31,berries,41.46,2015
2203,2960,2015-12-19,whole milk,30.24,2015
2204,2960,2015-02-17,finished products,15.99,2015
2205,2960,2015-12-19,tropical fruit,3.18,2015
2206,2960,2015-08-31,tropical fruit,6.36,2015
2207,2960,2015-08-31,rolls/buns,3.6,2015
2208,2960,2014-03-09,frozen meals,20.0,2014
2209,2960,2014-11-28,misc. beverages,22.0,2014
2210,2960,2014-11-03,UHT-milk,8.0,2014
2211,2960,2014-11-14,other vegetables,32.2,2014
2212,2960,2014-10-27,whipped/sour cream,1.9,2014
2213,2960,2015-06-21,salty snack,3.0,2015
2214,2960,2015-08-31,pastry,23.73,2015
2215,2960,2015-12-19,other vegetables,9.2,2015
2216,2960,2015-02-17,pastry,13.56,2015
2217,2960,2015-12-19,yogurt,11.5,2015
2218,2960,2015-08-31,rolls/buns,6.0,2015
2219,2960,2015-08-31,whole milk,25.92,2015
2220,2960,2014-03-09,canned beer,8.55,2014
2221,2960,2014-11-28,dishes,32.099999999999994,2014
2222,2960,2014-11-03,shopping bags,35.7,2014
2223,2960,2014-11-14,berries,41.46,2014
