,Member_number,Date,itemDescription,Sales,Year
32420,2022,2015-03-06,soft cheese,17.97,2015
32421,2669,2015-03-29,pastry,20.34,2015
32422,3025,2015-10-19,white bread,9.0,2015
32423,3019,2015-12-19,rolls/buns,3.5999999999999996,2015
32424,4801,2015-04-08,beverages,3.09,2015
32425,3679,2015-09-25,domestic eggs,13.26,2015
32426,3380,2015-02-16,misc. beverages,27.5,2015
32427,3354,2015-11-29,waffles,8.4,2015
32428,1756,2015-09-23,soda,29.400000000000002,2015
32429,3172,2015-01-03,dish cleaner,9.2,2015
32430,3341,2015-12-15,shopping bags,11.9,2015
32431,1113,2015-05-08,baking powder,7.89,2015
32432,3339,2015-08-12,butter milk,12.2,2015
32433,3015,2015-10-10,coffee,5.4,2015
32434,3144,2015-04-27,rolls/buns,4.8,2015
32435,4106,2015-06-03,condensed milk,14.0,2015
32436,1798,2015-01-01,curd,12.600000000000001,2015
32437,1493,2015-05-22,hygiene articles,20.0,2015
32438,4454,2015-12-23,oil,13.2,2015
32439,2935,2015-09-01,newspapers,5.0,2015
32440,3328,2015-12-09,soda,29.400000000000002,2015
32441,3915,2015-09-30,brown bread,19.200000000000003,2015
32442,1968,2015-08-21,rolls/buns,7.199999999999999,2015
32443,4355,2015-03-13,long life bakery product,53.9,2015
32444,1580,2015-07-08,domestic eggs,8.84,2015
32445,3703,2015-01-24,yogurt,6.8999999999999995,2015
32446,1497,2015-04-18,coffee,5.4,2015
32447,1340,2015-03-13,rolls/buns,7.199999999999999,2015
32448,1102,2015-06-27,detergent,0.99,2015
32449,4223,2015-07-10,onions,2.51,2015
32450,4190,2015-12-27,newspapers,1.0,2015
32451,4695,2015-07-22,newspapers,7.0,2015
32452,1421,2015-02-23,newspapers,7.0,2015
32453,3293,2015-09-05,misc. beverages,11.0,2015
32454,3543,2015-02-25,pastry,20.34,2015
32455,1153,2015-10-26,mustard,2.1,2015
32456,4097,2015-11-14,vinegar,6.37,2015
32457,1073,2015-03-12,dishes,64.19999999999999,2015
32458,3390,2015-02-21,frozen meals,28.0,2015
32459,1768,2015-05-19,long life bakery product,15.4,2015
32460,1186,2015-04-26,canned fruit,14.0,2015
32461,4138,2015-04-09,detergent,0.66,2015
32462,2816,2015-11-10,salty snack,6.0,2015
32463,2568,2015-05-19,flour,3.04,2015
32464,4512,2015-07-03,red/blush wine,15.6,2015
32465,1628,2015-11-19,bottled water,6.3,2015
32466,3911,2015-05-03,margarine,6.779999999999999,2015
32467,3736,2015-03-31,candy,4.4,2015
32468,4644,2015-02-07,brown bread,3.2,2015
32469,1583,2015-05-31,fruit/vegetable juice,4.42,2015
32470,3338,2015-08-17,whole milk,12.96,2015
32471,2427,2015-08-01,whipped/sour cream,11.399999999999999,2015
32472,1302,2015-08-26,rolls/buns,4.8,2015
32473,4499,2015-10-29,brandy,68.0,2015
32474,1785,2015-03-02,soda,25.200000000000003,2015
32475,3961,2015-12-24,processed cheese,23.0,2015
32476,2326,2015-07-16,UHT-milk,48.0,2015
32477,1319,2015-08-18,pastry,16.95,2015
32478,2370,2015-06-05,shopping bags,59.5,2015
32479,3332,2015-01-31,oil,6.6,2015
32480,2473,2015-01-07,chewing gum,2.0,2015
32481,2810,2015-12-30,whipped/sour cream,5.699999999999999,2015
32482,1033,2015-04-22,rolls/buns,2.4,2015
32483,4222,2015-05-27,flour,3.04,2015
32484,3679,2015-09-21,newspapers,3.0,2015
32485,2212,2015-08-27,newspapers,1.0,2015
32486,1507,2015-06-22,sugar,11.200000000000001,2015
32487,2870,2015-01-21,specialty bar,37.0,2015
32488,3429,2015-04-26,rolls/buns,1.2,2015
32489,4148,2015-09-04,newspapers,6.0,2015
32490,2970,2015-12-30,rolls/buns,1.2,2015
32491,2013,2015-08-30,domestic eggs,11.05,2015
32492,3967,2015-05-30,specialty bar,74.0,2015
32493,2885,2015-05-15,rolls/buns,7.199999999999999,2015
32494,3935,2015-02-07,rolls/buns,7.199999999999999,2015
32495,3283,2015-01-05,mayonnaise,30.0,2015
32496,3268,2015-06-11,rolls/buns,8.4,2015
32497,3677,2015-04-30,canned fish,39.199999999999996,2015
32498,3495,2015-06-27,yogurt,2.3,2015
32499,1410,2015-04-10,white bread,7.5,2015
32500,2440,2015-06-06,bottled water,7.5600000000000005,2015
32501,4088,2015-01-13,curd,2.1,2015
32502,2469,2015-09-23,cream cheese ,1.0,2015
32503,4229,2015-06-03,rolls/buns,2.4,2015
32504,2728,2015-02-08,butter milk,2.44,2015
32505,4694,2015-01-25,brown bread,9.600000000000001,2015
32506,2836,2015-12-29,shopping bags,23.8,2015
32507,1311,2015-12-02,mustard,10.5,2015
32508,1760,2015-01-23,sugar,11.200000000000001,2015
32509,3656,2015-02-03,whole milk,8.64,2015
32510,3720,2015-05-28,candles,13.93,2015
32511,2996,2015-09-26,hygiene articles,40.0,2015
32512,1949,2015-07-22,frozen vegetables,9.08,2015
32513,4498,2015-11-02,cream cheese ,2.0,2015
32514,2447,2015-12-28,soups,5.22,2015
32515,1952,2015-03-23,hygiene articles,20.0,2015
32516,4099,2015-01-27,fruit/vegetable juice,6.63,2015
32517,1804,2015-12-03,root vegetables,17.94,2015
32518,1510,2015-05-16,rolls/buns,1.2,2015
32519,2879,2015-04-18,rolls/buns,6.0,2015
32520,4899,2015-12-03,salt,6.6000000000000005,2015
32521,4326,2015-09-29,rolls/buns,7.199999999999999,2015
32522,1670,2015-05-17,soda,21.0,2015
32523,1117,2015-05-24,whipped/sour cream,11.399999999999999,2015
32524,1346,2015-03-04,sweet spreads,29.97,2015
32525,1178,2015-11-15,jam,2.0,2015
32526,1649,2015-06-25,bottled beer,40.0,2015
32527,4651,2015-06-21,chewing gum,4.0,2015
32528,4243,2015-02-04,hygiene articles,20.0,2015
32529,4429,2015-07-21,pot plants,18.0,2015
32530,4645,2015-07-25,fruit/vegetable juice,13.26,2015
32531,4019,2015-07-24,domestic eggs,4.42,2015
32532,4459,2015-04-26,frozen meals,4.0,2015
32533,3006,2015-12-27,frozen fish,25.200000000000003,2015
32534,1834,2015-09-17,frozen vegetables,9.08,2015
32535,3236,2015-04-07,whipped/sour cream,9.5,2015
32536,1765,2015-11-03,whipped/sour cream,7.6,2015
32537,3855,2015-09-03,chocolate,30.54,2015
32538,4392,2015-11-28,shopping bags,83.3,2015
32539,3330,2015-07-26,curd,8.4,2015
32540,1723,2015-02-09,whipped/sour cream,13.299999999999999,2015
32541,4110,2015-03-30,bottled water,7.5600000000000005,2015
32542,2600,2015-01-28,frozen vegetables,11.35,2015
32543,2946,2015-07-10,pasta,9.799999999999999,2015
32544,2426,2015-08-09,whipped/sour cream,1.9,2015
32545,4170,2015-03-05,instant coffee,40.0,2015
32546,1109,2015-06-04,margarine,4.52,2015
32547,3429,2015-04-01,hard cheese,23.6,2015
32548,2055,2015-04-02,pip fruit,2.56,2015
32549,2480,2015-09-20,other vegetables,27.599999999999998,2015
32550,2441,2015-05-30,whole milk,17.28,2015
32551,1054,2015-04-10,margarine,15.819999999999999,2015
32552,4818,2015-11-01,roll products ,2.0,2015
32553,3379,2015-01-21,whipped/sour cream,3.8,2015
32554,3939,2015-10-02,ketchup,3.5,2015
32555,1367,2015-05-08,yogurt,9.2,2015
32556,1043,2015-10-01,whole milk,17.28,2015
32557,2231,2015-10-17,napkins,3.28,2015
32558,3235,2015-12-28,margarine,13.559999999999999,2015
32559,4554,2015-07-16,male cosmetics,40.0,2015
32560,3245,2015-01-24,pip fruit,8.96,2015
32561,2996,2015-05-19,newspapers,7.0,2015
32562,2507,2015-05-01,long life bakery product,7.7,2015
32563,4186,2015-10-25,oil,19.799999999999997,2015
32564,3929,2015-04-28,frozen vegetables,13.620000000000001,2015
32565,3760,2015-11-22,beverages,1.03,2015
32566,4928,2015-08-18,cake bar,9.899999999999999,2015
32567,4217,2015-12-18,bottled beer,20.0,2015
32568,1174,2015-11-02,fruit/vegetable juice,11.05,2015
32569,4103,2015-06-19,newspapers,3.0,2015
32570,4408,2015-03-13,cream cheese ,5.0,2015
32571,2588,2015-12-28,coffee,8.100000000000001,2015
32572,2598,2015-11-11,soda,8.4,2015
32573,1518,2015-11-12,ketchup,4.199999999999999,2015
32574,2702,2015-08-04,whipped/sour cream,1.9,2015
32575,1001,2015-01-20,whipped/sour cream,5.699999999999999,2015
32576,2270,2015-09-30,fruit/vegetable juice,4.42,2015
32577,2838,2015-10-11,vinegar,5.46,2015
32578,1683,2015-05-26,bottled water,1.26,2015
32579,4040,2015-03-04,soft cheese,23.96,2015
32580,3897,2015-08-23,salty snack,18.0,2015
32581,2200,2015-11-03,onions,17.57,2015
32582,4073,2015-01-29,dessert,2.92,2015
32583,3700,2015-04-19,soda,21.0,2015
32584,3973,2015-10-06,cat food,22.0,2015
32585,2715,2015-06-07,salty snack,18.0,2015
32586,3967,2015-11-23,sauces,22.0,2015
32587,4002,2015-03-09,vinegar,2.73,2015
32588,2962,2015-01-03,domestic eggs,15.469999999999999,2015
32589,4340,2015-12-25,pot plants,36.0,2015
32590,2092,2015-06-11,margarine,13.559999999999999,2015
32591,3143,2015-05-24,whipped/sour cream,7.6,2015
32592,2209,2015-03-10,butter,12.72,2015
32593,2816,2015-08-22,bottled beer,60.0,2015
32594,2659,2015-01-06,brown bread,16.0,2015
32595,1588,2015-10-13,jam,3.0,2015
32596,1144,2015-10-15,white bread,1.5,2015
32597,2166,2015-10-12,waffles,6.0,2015
32598,3300,2015-06-10,fruit/vegetable juice,11.05,2015
32599,3944,2015-03-01,baking powder,7.89,2015
32600,4979,2015-04-24,soda,25.200000000000003,2015
32601,2630,2015-01-21,soda,25.200000000000003,2015
32602,4240,2015-04-29,soda,8.4,2015
32603,2357,2015-08-07,baking powder,7.89,2015
32604,1743,2015-04-18,cream cheese ,7.0,2015
32605,1038,2015-02-04,whipped/sour cream,11.399999999999999,2015
32606,3267,2015-01-18,cat food,22.0,2015
32607,3402,2015-06-01,shopping bags,35.7,2015
32608,3013,2015-08-21,hygiene articles,20.0,2015
32609,4807,2015-01-27,misc. beverages,11.0,2015
32610,2172,2015-02-03,specialty chocolate,5.4,2015
32611,1388,2015-03-04,cake bar,23.099999999999998,2015
32612,3309,2015-01-21,shopping bags,83.3,2015
32613,2194,2015-05-06,salty snack,9.0,2015
32614,4603,2015-01-21,shopping bags,47.6,2015
32615,1631,2015-05-02,coffee,5.4,2015
32616,2712,2015-11-09,frozen potato products,21.9,2015
32617,2757,2015-04-28,specialty chocolate,9.0,2015
32618,4761,2015-08-09,soda,12.600000000000001,2015
32619,2688,2015-11-22,canned fish,33.599999999999994,2015
32620,2458,2015-08-23,rolls/buns,4.8,2015
32621,4087,2015-08-26,long life bakery product,15.4,2015
32622,4677,2015-10-15,salt,2.2,2015
32623,3250,2015-12-04,liquor,47.6,2015
32624,3488,2015-08-19,domestic eggs,6.63,2015
32625,1679,2015-06-24,rolls/buns,6.0,2015
32626,4820,2015-07-23,syrup,2.8499999999999996,2015
32627,2079,2015-05-16,shopping bags,11.9,2015
32628,2460,2015-10-27,newspapers,3.0,2015
32629,4286,2015-06-06,rolls/buns,7.199999999999999,2015
32630,3050,2015-10-08,roll products ,2.0,2015
32631,2888,2015-05-09,other vegetables,4.6,2015
32632,2376,2015-05-28,margarine,13.559999999999999,2015
32633,4748,2015-03-23,napkins,22.959999999999997,2015
32634,2311,2015-06-06,light bulbs,8.100000000000001,2015
32635,4765,2015-05-07,domestic eggs,4.42,2015
32636,4199,2015-04-08,rolls/buns,4.8,2015
32637,2592,2015-03-20,rolls/buns,7.199999999999999,2015
32638,1403,2015-05-15,other vegetables,18.4,2015
32639,4031,2015-03-01,soda,12.600000000000001,2015
32640,1416,2015-04-03,pastry,10.17,2015
32641,4022,2015-04-24,soda,29.400000000000002,2015
32642,3674,2015-03-22,root vegetables,2.99,2015
32643,3430,2015-04-16,hygiene articles,20.0,2015
32644,1113,2015-03-29,domestic eggs,15.469999999999999,2015
32645,4178,2015-01-22,baking powder,15.78,2015
32646,4037,2015-09-05,canned fish,28.0,2015
32647,3917,2015-09-13,soda,21.0,2015
32648,4658,2015-07-14,dish cleaner,2.3,2015
32649,1408,2015-07-23,soda,12.600000000000001,2015
32650,4940,2015-04-17,coffee,8.100000000000001,2015
32651,1639,2015-10-10,mustard,6.300000000000001,2015
32652,4139,2015-11-26,soda,21.0,2015
32653,2799,2015-06-17,brown bread,6.4,2015
32654,4041,2015-10-16,white wine,28.0,2015
32655,3508,2015-07-02,shopping bags,71.4,2015
32656,1584,2015-11-03,long life bakery product,46.2,2015
32657,4006,2015-02-07,shopping bags,35.7,2015
32658,4593,2015-07-04,hard cheese,17.700000000000003,2015
32659,4875,2015-08-22,pickled vegetables,8.82,2015
32660,2534,2015-09-08,soda,4.2,2015
32661,2413,2015-12-13,rolls/buns,8.4,2015
32662,1909,2015-10-01,salty snack,3.0,2015
32663,4367,2015-11-15,fruit/vegetable juice,2.21,2015
32664,4240,2015-10-28,soda,25.200000000000003,2015
32665,1866,2015-08-11,candy,2.2,2015
32666,3905,2015-06-19,shopping bags,23.8,2015
32667,4906,2015-09-16,shopping bags,83.3,2015
32668,4478,2015-04-12,seasonal products,6.0,2015
32669,2765,2015-07-22,domestic eggs,4.42,2015
32670,4178,2015-11-13,salty snack,15.0,2015
32671,4330,2015-06-22,baking powder,55.23,2015
32672,1659,2015-03-25,specialty bar,37.0,2015
32673,2406,2015-10-24,dish cleaner,16.099999999999998,2015
32674,3465,2015-01-15,candles,11.94,2015
32675,3178,2015-10-22,bottled water,3.7800000000000002,2015
32676,2218,2015-02-07,frozen dessert,9.4,2015
32677,3980,2015-09-04,pastry,16.95,2015
32678,2519,2015-03-14,fruit/vegetable juice,13.26,2015
32679,2568,2015-09-10,dish cleaner,9.2,2015
32680,1130,2015-01-15,cream cheese ,1.0,2015
32681,1231,2015-05-20,whipped/sour cream,11.399999999999999,2015
32682,2654,2015-09-22,rolls/buns,2.4,2015
32683,3913,2015-03-21,pastry,20.34,2015
32684,3276,2015-02-23,snack products,10.0,2015
32685,4094,2015-03-30,rolls/buns,3.5999999999999996,2015
32686,3997,2015-07-19,bottled water,7.5600000000000005,2015
32687,2313,2015-02-18,shopping bags,35.7,2015
32688,2716,2015-10-09,zwieback,30.0,2015
32689,3923,2015-01-27,bottled beer,10.0,2015
32690,4541,2015-04-18,yogurt,9.2,2015
32691,4524,2015-08-26,fruit/vegetable juice,8.84,2015
32692,1750,2015-08-02,soda,29.400000000000002,2015
32693,1527,2015-12-30,bottled water,2.52,2015
32694,1379,2015-01-07,chocolate,15.27,2015
32695,2380,2015-09-10,pastry,13.56,2015
32696,3259,2015-02-09,cream cheese ,5.0,2015
32697,3268,2015-07-13,specialty cheese,7.3,2015
32698,3117,2015-03-03,misc. beverages,5.5,2015
32699,1972,2015-02-06,fruit/vegetable juice,8.84,2015
32700,1154,2015-06-04,frozen vegetables,13.620000000000001,2015
32701,2408,2015-03-25,yogurt,11.5,2015
32702,2400,2015-03-22,white wine,14.0,2015
32703,1286,2015-08-03,yogurt,16.099999999999998,2015
32704,3505,2015-07-21,white bread,9.0,2015
32705,4503,2015-12-19,specialty chocolate,1.8,2015
32706,4292,2015-03-27,napkins,9.84,2015
32707,1542,2014-07-22,newspapers,5.0,2014
32708,1274,2014-10-07,specialty cheese,51.1,2014
32709,4182,2014-05-01,whole milk,21.6,2014
32710,4401,2014-03-18,bottled water,3.7800000000000002,2014
32711,4766,2014-09-20,bottled water,8.82,2014
32712,4880,2014-11-09,cat food,22.0,2014
32713,1939,2014-03-28,shopping bags,23.8,2014
32714,4341,2014-10-26,shopping bags,47.6,2014
32715,4480,2014-05-17,jam,7.0,2014
32716,3997,2014-11-22,bottled beer,10.0,2014
32717,3674,2014-08-07,cream cheese ,5.0,2014
32718,1608,2014-07-26,whole milk,4.32,2014
32719,2088,2014-09-21,dishes,53.5,2014
32720,3897,2014-09-12,seasonal products,14.0,2014
32721,4783,2014-10-05,specialty fat,5.1,2014
32722,4813,2014-11-20,pastry,3.39,2014
32723,4842,2014-06-30,rolls/buns,4.8,2014
32724,2971,2014-04-03,shopping bags,35.7,2014
32725,4972,2014-12-13,salt,6.6000000000000005,2014
32726,4215,2014-10-04,newspapers,7.0,2014
32727,1001,2014-07-02,rolls/buns,3.5999999999999996,2014
32728,4535,2014-09-07,yogurt,2.3,2014
32729,2252,2014-04-13,chewing gum,2.0,2014
32730,2433,2014-08-04,margarine,6.779999999999999,2014
32731,1935,2014-08-28,whole milk,17.28,2014
32732,2484,2014-08-17,rolls/buns,4.8,2014
32733,2900,2014-11-23,shopping bags,83.3,2014
32734,4504,2014-09-24,hygiene articles,40.0,2014
32735,4183,2014-12-10,salt,8.8,2014
32736,3651,2014-06-22,pastry,23.73,2014
32737,1381,2014-05-02,other vegetables,27.599999999999998,2014
32738,1190,2014-05-18,soda,4.2,2014
32739,1262,2014-07-22,pickled vegetables,1.26,2014
32740,3555,2014-10-14,curd,12.600000000000001,2014
32741,3621,2014-04-01,cling film/bags,86.24000000000001,2014
32742,2831,2014-05-30,butter,15.9,2014
32743,3508,2014-12-15,waffles,2.4,2014
32744,1468,2014-12-07,bottled water,7.5600000000000005,2014
32745,3269,2014-09-07,tidbits,37.0,2014
32746,3844,2014-06-24,soda,8.4,2014
32747,4950,2014-08-30,soft cheese,35.94,2014
32748,4129,2014-10-23,soda,16.8,2014
32749,1596,2014-12-10,margarine,11.299999999999999,2014
32750,4372,2014-04-17,pasta,2.8,2014
32751,2183,2014-07-13,frozen dessert,18.8,2014
32752,3617,2014-01-10,misc. beverages,33.0,2014
32753,4692,2014-10-08,hygiene articles,40.0,2014
32754,2210,2014-12-30,napkins,9.84,2014
32755,1605,2014-11-13,whole milk,12.96,2014
32756,3604,2014-09-13,yogurt,6.8999999999999995,2014
32757,3524,2014-01-08,semi-finished bread,7.5,2014
32758,3928,2014-07-08,domestic eggs,8.84,2014
32759,1207,2014-04-28,shopping bags,23.8,2014
32760,2578,2014-04-19,mayonnaise,20.0,2014
32761,1553,2014-09-05,coffee,2.7,2014
32762,3942,2014-01-01,Instant food products,4.199999999999999,2014
32763,1583,2014-11-27,bottled water,7.5600000000000005,2014
32764,2133,2014-05-24,bottled water,8.82,2014
32765,4860,2014-11-14,shopping bags,35.7,2014
32766,4548,2014-09-10,brown bread,6.4,2014
32767,2610,2014-01-01,domestic eggs,2.21,2014
32768,2344,2014-02-22,newspapers,6.0,2014
32769,2920,2014-12-05,root vegetables,17.94,2014
32770,3847,2014-03-14,coffee,2.7,2014
32771,1991,2014-10-31,frozen fish,25.200000000000003,2014
32772,2241,2014-02-17,rolls/buns,8.4,2014
32773,2794,2014-02-18,canned beer,14.25,2014
32774,3871,2014-05-10,waffles,6.0,2014
32775,4085,2014-04-15,bottled water,8.82,2014
32776,3964,2014-11-03,whipped/sour cream,9.5,2014
32777,1111,2014-10-24,sugar,8.0,2014
32778,1294,2014-08-14,other vegetables,23.0,2014
32779,1338,2014-11-08,canned beer,11.4,2014
32780,1079,2014-07-10,sweet spreads,9.99,2014
32781,1794,2014-04-14,soda,4.2,2014
32782,4715,2014-10-11,rolls/buns,2.4,2014
32783,4694,2014-01-06,whipped/sour cream,7.6,2014
32784,4156,2014-08-19,whole milk,25.92,2014
32785,4264,2014-03-16,yogurt,4.6,2014
32786,1732,2014-03-04,flour,10.64,2014
32787,1161,2014-01-26,bottled beer,60.0,2014
32788,4058,2014-07-02,berries,41.46,2014
32789,4183,2014-08-10,salty snack,3.0,2014
32790,4371,2014-03-29,specialty chocolate,5.4,2014
32791,3218,2014-06-01,waffles,6.0,2014
32792,3094,2014-02-07,soda,25.200000000000003,2014
32793,2082,2014-10-10,rolls/buns,1.2,2014
32794,3015,2014-01-31,margarine,13.559999999999999,2014
32795,4582,2014-06-22,root vegetables,14.950000000000001,2014
32796,4851,2014-05-20,chocolate,15.27,2014
32797,3766,2014-02-20,rolls/buns,1.2,2014
32798,4199,2014-05-04,curd,10.5,2014
32799,3663,2014-08-28,sugar,1.6,2014
32800,2044,2014-03-17,whole milk,8.64,2014
32801,1566,2014-01-30,bottled beer,60.0,2014
32802,3698,2014-09-22,domestic eggs,13.26,2014
32803,3815,2014-01-30,rolls/buns,8.4,2014
32804,4634,2014-10-05,specialty chocolate,1.8,2014
32805,2051,2014-03-12,newspapers,1.0,2014
32806,2252,2014-12-17,shopping bags,11.9,2014
32807,4502,2014-04-06,frozen vegetables,13.620000000000001,2014
32808,2169,2014-06-25,bottled beer,40.0,2014
32809,3237,2014-07-08,sweet spreads,69.93,2014
32810,1999,2014-05-31,dog food,80.0,2014
32811,2175,2014-02-11,butter,22.26,2014
32812,4177,2014-05-02,yogurt,16.099999999999998,2014
32813,2014,2014-08-08,soft cheese,41.93,2014
32814,2991,2014-04-22,shopping bags,11.9,2014
32815,3334,2014-09-01,liquor (appetizer),12.0,2014
32816,1580,2014-02-24,sliced cheese,21.36,2014
32817,4094,2014-07-14,fruit/vegetable juice,2.21,2014
32818,4163,2014-05-11,newspapers,2.0,2014
32819,2991,2014-01-03,waffles,1.2,2014
32820,4744,2014-12-23,salty snack,3.0,2014
32821,3896,2014-02-04,misc. beverages,22.0,2014
32822,2560,2014-04-19,specialty bar,74.0,2014
32823,2236,2014-07-01,candy,2.2,2014
32824,2778,2014-06-29,other vegetables,4.6,2014
32825,3960,2014-05-14,margarine,2.26,2014
32826,2258,2014-01-21,ice cream,19.0,2014
32827,4286,2014-11-22,yogurt,13.799999999999999,2014
32828,2239,2014-11-23,soda,25.200000000000003,2014
32829,4728,2014-11-06,instant coffee,30.0,2014
32830,3439,2014-03-28,female sanitary products,9.2,2014
32831,3353,2014-07-13,sliced cheese,21.36,2014
32832,2127,2014-11-19,specialty cheese,29.2,2014
32833,1513,2014-05-29,bottled beer,60.0,2014
32834,1134,2014-11-05,yogurt,4.6,2014
32835,1286,2014-04-26,pickled vegetables,1.26,2014
32836,1123,2014-09-08,yogurt,13.799999999999999,2014
32837,4327,2014-05-08,frozen vegetables,4.54,2014
32838,4814,2014-01-12,other vegetables,18.4,2014
32839,3277,2014-08-28,hygiene articles,20.0,2014
32840,4272,2014-06-05,whole milk,30.240000000000002,2014
32841,3363,2014-06-08,salty snack,15.0,2014
32842,1896,2014-12-16,light bulbs,16.200000000000003,2014
32843,2524,2014-10-13,whole milk,8.64,2014
32844,4243,2014-02-07,white wine,28.0,2014
32845,4930,2014-08-13,dessert,10.219999999999999,2014
32846,3465,2014-01-27,long life bakery product,46.2,2014
32847,3938,2014-08-16,cereals,15.0,2014
32848,2849,2014-11-02,newspapers,1.0,2014
32849,1894,2014-08-19,cream cheese ,3.0,2014
32850,2738,2014-11-02,frozen meals,16.0,2014
32851,1000,2014-06-24,salty snack,9.0,2014
32852,2626,2014-02-14,other vegetables,4.6,2014
32853,4216,2014-11-17,light bulbs,2.7,2014
32854,1810,2014-09-06,baking powder,55.23,2014
32855,1125,2014-05-30,rolls/buns,2.4,2014
32856,4392,2014-10-07,whipped/sour cream,7.6,2014
32857,3957,2014-07-19,cake bar,13.2,2014
32858,4084,2014-09-28,curd,6.300000000000001,2014
32859,3672,2014-06-19,margarine,2.26,2014
32860,3531,2014-03-18,napkins,6.56,2014
32861,2066,2014-05-02,pickled vegetables,3.7800000000000002,2014
32862,4376,2014-07-23,yogurt,9.2,2014
32863,1662,2014-01-27,fruit/vegetable juice,6.63,2014
32864,3728,2014-06-17,whipped/sour cream,1.9,2014
32865,2045,2014-02-04,soft cheese,35.94,2014
32866,2067,2014-05-04,yogurt,11.5,2014
32867,3743,2014-10-16,brown bread,9.600000000000001,2014
32868,1735,2014-04-22,candy,2.2,2014
32869,1547,2014-07-07,cling film/bags,36.96,2014
32870,2451,2014-02-26,bottled water,8.82,2014
32871,1661,2014-02-03,whipped/sour cream,13.299999999999999,2014
32872,2365,2014-11-29,misc. beverages,16.5,2014
32873,4932,2014-05-14,brown bread,12.8,2014
32874,2310,2014-10-31,root vegetables,20.93,2014
32875,2138,2014-03-11,brown bread,22.400000000000002,2014
32876,2903,2014-08-05,sugar,9.600000000000001,2014
32877,1512,2014-03-06,yogurt,9.2,2014
32878,3204,2014-12-16,frozen fish,4.2,2014
32879,3324,2014-10-11,coffee,16.200000000000003,2014
32880,1653,2014-05-29,margarine,13.559999999999999,2014
32881,1428,2014-08-23,UHT-milk,48.0,2014
32882,4598,2014-05-11,pickled vegetables,1.26,2014
32883,3062,2014-09-07,baking powder,23.669999999999998,2014
32884,4681,2014-01-13,bottled water,1.26,2014
32885,4671,2014-08-13,soda,25.200000000000003,2014
32886,4533,2014-04-13,curd,12.600000000000001,2014
32887,2579,2014-12-12,cream cheese ,4.0,2014
32888,3493,2014-09-02,canned beer,17.1,2014
32889,1450,2014-04-02,pickled vegetables,2.52,2014
32890,1961,2014-06-04,frozen vegetables,4.54,2014
32891,4302,2014-07-10,sparkling wine,111.6,2014
32892,3950,2014-01-22,cat food,44.0,2014
32893,2718,2014-09-02,whole milk,17.28,2014
32894,1870,2014-01-02,fruit/vegetable juice,4.42,2014
32895,3855,2014-07-05,specialty chocolate,12.6,2014
32896,4107,2014-03-06,whipped/sour cream,11.399999999999999,2014
32897,3476,2014-05-07,white bread,9.0,2014
32898,4721,2014-01-05,cream cheese ,4.0,2014
32899,3208,2014-09-20,long life bakery product,53.9,2014
32900,4349,2014-11-08,cream cheese ,5.0,2014
32901,1378,2014-10-12,UHT-milk,32.0,2014
32902,4929,2014-06-27,dessert,10.219999999999999,2014
32903,3186,2014-04-24,misc. beverages,38.5,2014
32904,1482,2014-09-24,mayonnaise,5.0,2014
32905,1145,2014-09-13,bottled beer,60.0,2014
32906,2777,2014-09-14,chocolate,5.09,2014
32907,1232,2014-08-08,pasta,7.0,2014
32908,2825,2014-04-21,mustard,10.5,2014
32909,3785,2014-02-13,fruit/vegetable juice,11.05,2014
32910,3000,2014-08-22,fruit/vegetable juice,11.05,2014
32911,1980,2014-07-17,salty snack,12.0,2014
32912,2154,2014-09-24,soda,8.4,2014
32913,1242,2014-12-16,butter,6.36,2014
32914,1824,2014-11-28,newspapers,7.0,2014
32915,2774,2014-06-28,whole milk,12.96,2014
32916,2366,2014-11-10,other vegetables,27.599999999999998,2014
32917,1987,2014-12-26,chocolate,20.36,2014
32918,2306,2014-07-05,bottled water,3.7800000000000002,2014
32919,4979,2014-02-28,beverages,5.15,2014
32920,4543,2014-06-29,curd,4.2,2014
32921,4021,2014-04-23,newspapers,4.0,2014
32922,4623,2014-11-19,cat food,44.0,2014
32923,4547,2014-07-09,napkins,16.4,2014
32924,2729,2014-08-22,whole milk,4.32,2014
32925,4471,2014-04-13,pet care,25.0,2014
32926,1625,2014-12-24,frozen meals,28.0,2014
32927,2787,2014-09-30,margarine,13.559999999999999,2014
32928,4541,2014-06-07,margarine,2.26,2014
32929,3529,2014-02-26,pastry,20.34,2014
32930,2984,2014-04-22,canned beer,8.55,2014
32931,1685,2014-10-18,whole milk,21.6,2014
32932,4520,2014-03-23,pastry,16.95,2014
32933,2355,2014-01-15,chocolate,25.45,2014
32934,3883,2014-05-03,UHT-milk,32.0,2014
32935,4922,2014-12-07,margarine,15.819999999999999,2014
32936,3423,2014-07-16,whipped/sour cream,1.9,2014
32937,1129,2014-12-21,cream cheese ,7.0,2014
32938,4018,2014-02-21,newspapers,7.0,2014
32939,3189,2014-01-07,dish cleaner,16.099999999999998,2014
32940,1235,2014-01-11,bottled water,5.04,2014
32941,2262,2014-06-10,domestic eggs,4.42,2014
32942,4100,2014-04-23,whole milk,30.240000000000002,2014
32943,1553,2014-05-09,baking powder,23.669999999999998,2014
32944,3628,2014-01-08,nut snack,4.0,2014
32945,2280,2014-11-12,candles,11.94,2014
32946,4236,2014-05-13,napkins,13.12,2014
